"","CPR_205","CPR_206","CPR_207","CPR_209","CPR_210","CPR_211","CPR_212","CPR_214","CPR_216","CPR_217","CPR_218","CPR_219","CPR_220","CPR_221","CPR_222","CPR_223","CPR_224","CPR_225","CPR_226","CPR_228","CPR_230","CPR_231","CPR_232","CPR_235","CPR_236","CPR_237","CPR_238","CPR_239","CPR_240","CPR_241","CPR_243","CPR_245","CPR_246","CPR_250","CPR_251","CPR_252","CPR_253","CPR_254","CPR_255","CPR_256","CPR_257","CPR_258","CPR_259","CPR_260","CPR_261","CPR_262","CPR_263","CPR_264","CPR_265","CPR_266","CPR_267","CPR_268","CPR_269","CPR_270","CPR_271","CPR_272","CPR_273","CPR_274","CPR_276","CPR_277","CPR_278","CPR_279","CPR_280","CPR_282","CPR_283","CPR_284","CPR_285","CPR_288","CPR_290","CPR_291","CPR_292","CPR_293","CPR_294","CPR_295","CPR_319","CPR_320","CPR_321","CPR_322","CPR_323","CPR_324","CPR_325","CPR_326","CPR_327","CPR_328","CPR_329","CPR_330","CPR_331","CPR_332","CPR_334","CPR_335","CPR_336","CPR_337","CPR_338","CPR_339","CPR_340","CPR_341","CPR_342","CPR_343","CPR_344","CPR_345","CPR_346","CPR_347","CPR_348","CPR_349","CPR_350","CPR_351","CPR_352","CPR_353","CPR_354","CPR_355","CPR_356","CPR_357","CPR_359","CPR_361","CPR_362","CPR_363","CPR_365","CPR_366","CPR_367","CPR_368","CPR_369","CPR_371","CPR_372","CPR_373","CPR_374","CPR_375","CPR_376_3","CPR_378","CPR_379","CPR_380","CPR_381","CPR_382","CPR_383","CPR_384","CPR_385","CPR_387","CPR_388","CPR_389","CPR_390","CPR_391","CPR_P106","CPR_P1D7","CPR_P1E1","CPR_P1G3","CPR_P29B","CPR_P2A8","CPR_P2H5","CPR_P62","CPR_P67","CPR_P89","CPR_sperm"
"CPR_329",0.148957416559475,0.134029517297407,0.161109606661702,0.172466319138853,0.168082729673008,0.131101482634893,0.163005212917203,0.170926139056259,0.158536998172094,0.173786473495363,0.148855866224359,0.15630289079954,0.135383521765622,0.159163225238643,0.162819037302823,0.153019429964119,0.156285965743687,0.158333897501862,0.161955859454336,0.155524338230316,0.154559610046713,0.155338162615937,0.154441134655744,0.134791144810778,0.161532733058019,0.155118136889852,0.161109606661702,0.162395910906506,0.154491909823302,0.154830410940356,0.153256380746056,0.153950308036017,0.154322659264776,0.125905490488119,0.155998239794191,0.155219687224968,0.154373434432334,0.158367747613567,0.156878342698531,0.10857423329497,0.157403019429964,0.156252115631982,0.154525759935008,0.158993974680116,0.15359488186311,0.164223816938596,0.151580800216641,0.15246090312098,0.153104055243382,0.153357931081173,0.169436734141223,0.154458059711597,0.158841649177442,0.15630289079954,0.155659738677138,0.154813485884503,0.153814907589195,0.162192810236274,0.121809626971769,0.155456638006905,0.1503791212511,0.139834811454878,0.153002504908266,0.142508970279602,0.153510256583847,0.163394489201814,0.152494753232686,0.160331054092478,0.134875770090041,0.159958702863719,0.136348249949225,0.149211292397265,0.150480671586216,0.127445670570713,0.135738947938528,0.108218807122063,0.152697853902918,0.110892965946788,0.100111705368628,0.162412835962359,0.0928508564078261,0.124771511745989,0.111773068851127,0.114633403290231,0,0.133911041906438,0.128495024033579,0.124365310405524,0.138582357321779,0.137871504975966,0.111519193013337,0.129408977049624,0.10535847268296,0.111874619186243,0.110368289215354,0.124720736578431,0.133234039672331,0.110960666170198,0.117222936835692,0.128325773475052,0.111654593460158,0.10952203642272,0.113347099045427,0.136872926680658,0.156573691693183,0.165171620066346,0.15472886060524,0.177374585336132,0.154458059711597,0.152511678288538,0.151563875160788,0.152664003791213,0.129849028501794,0.123739083338975,0.0996547288606052,0.106847877597996,0.155372012727642,0.134435718637872,0.136872926680658,0.147180285694943,0.148872791280211,0.128613499424548,0.138717757768601,0.156455216302214,0.124974612416221,0.111214542007989,0.175986730756211,0.104681470448852,0.162057409789452,0.106661701983617,0.14299979689933,0.123908333897502,0.171230790061607,0.157267618983143,0.155625888565432,0.150548371809627,0.129476677273035,0.127733396520209,0.129476677273035,0.153459481416289,0.13865005754519,0.159874077584456,0.141544242095999,0.126904068783427,0.154170333762101,0.152799404238034,0.121961952474443,0.15586283934737,0.142102768939138,0.15176697583102,0.156455216302214
"CPR_330",0.149668268905287,0.108168031954505,0.163039063028908,0.171349265452576,0.17099383927967,0.126633267889784,0.164426917608828,0.171535441066956,0.159891002640309,0.175817480197685,0.15081917270327,0.154102633538691,0.116055107981856,0.159264775573759,0.164545392999797,0.153899532868458,0.157606120100196,0.157487644709228,0.167033376210141,0.156133640241013,0.156522916525625,0.155778214068106,0.153628731974816,0.139834811454878,0.163292938866698,0.155930539570781,0.161448107778756,0.163072913140613,0.155710513844696,0.15560896350958,0.153899532868458,0.153713357254079,0.155202762169115,0.142627445670571,0.15681064247512,0.156776792363415,0.156032089905897,0.160398754315889,0.158333897501862,0.137143727574301,0.159806377361045,0.157606120100196,0.155135061945704,0.159704827025929,0.14161194231941,0.164968519396114,0.152630153679507,0.151242299099587,0.155710513844696,0.15586283934737,0.170621488050911,0.132929388666983,0.132066210818496,0.157081443368763,0.156607541804888,0.154948886331325,0.155439712951053,0.162192810236274,0.125634689594476,0.153764132421637,0.153730282309932,0.129849028501794,0.153544106695552,0.141290366258209,0.155101211833999,0.15933247579717,0.151309999322998,0.16229436057139,0.145267754383589,0.161888159230925,0.130085979283732,0.153984158147722,0.112365445805971,0.131676934533884,0.124500710852346,0.151614650328346,0.152122402003927,0.133741791347911,0.135417371877327,0.16021257870151,0.13272628799675,0.141019565364566,0.136009748832171,0.135992823776318,0.133911041906438,0,0.134012592241554,0.0966420689188274,0.133335590007447,0.124703811522578,0.140156387516079,0.0898381964660483,0.132878613499425,0.118610791415612,0.134604969196398,0.0996716539164579,0.113262473766163,0.133335590007447,0.141459616816735,0.132523187326518,0.13379256651547,0.139817886399025,0.138159230925462,0.100619457044208,0.132573962494076,0.166931825875025,0.13455419402884,0.174666576399702,0.153510256583847,0.152816329293887,0.15315483041094,0.135163496039537,0.094678762439916,0.13700832712748,0.14237356983278,0.130881456908808,0.156590616749035,0.130949157132219,0.103564416762575,0.150057545189899,0.151140748764471,0.0861993094577212,0.129578227608151,0.130932232076366,0.136111299167287,0.133183264504773,0.176088281091328,0.138565432265926,0.147806512761492,0.142678220838129,0.136026673888024,0.135045020648568,0.167981179337892,0.154051858371133,0.156979893033647,0.151834676054431,0.101414934669284,0.125296188477422,0.100602531988356,0.14760341209126,0.145758581003317,0.163529889648636,0.138768532936159,0.138616207433485,0.154001083203575,0.139462460226119,0.137194502741859,0.156065940017602,0.151750050775168,0.152105476948074,0.121115699681809
"CPR_331",0.0928677814636788,0.143135197346151,0.152850179405592,0.171010764335522,0.165747071965337,0.0949834134452644,0.155287387448379,0.169504434364633,0.147468011644438,0.17219551824521,0.0924954302349198,0.120354072168438,0.112703946923025,0.14968519396114,0.155338162615937,0.107050978268228,0.101144133775641,0.142661295782276,0.158096946719924,0.102345812741182,0.134147992688376,0.107575654999661,0.124517635908198,0.157301469094848,0.153374856137025,0.142932096675919,0.151462324825672,0.153019429964119,0.107643355223072,0.138446956874958,0.125228488254011,0.108625008462528,0.106424751201679,0.0998070543632794,0.130542955791754,0.124856137025252,0.127090244397807,0.14760341209126,0.139005483718096,0.115039604630695,0.131169182858303,0.116275133707941,0.105747748967572,0.140173312571931,0.0955419402884029,0.154813485884503,0.106323200866563,0.13221853632117,0.115462731027012,0.0982837993365378,0.167879629002776,0.111468417845779,0.122249678423939,0.13978403628732,0.10170266061878,0.126210141493467,0.128867375262338,0.152274727506601,0.10441066955521,0.109792837316363,0.107084828379934,0.096506668472006,0.113837925665155,0.0939679100941033,0.117256786947397,0.157166068648027,0.119829395437005,0.155828989235664,0.0972344458736714,0.154508834879155,0.116275133707941,0.133877191794733,0.160263353869068,0.102125787015097,0.102870489472615,0.157741520547018,0.111434567734074,0.126802518448311,0.129832103445941,0.152596303567802,0.129172026267687,0.121758851804211,0.115361180691896,0.100788707602735,0.128495024033579,0.134012592241554,0,0.141764267822084,0.106797102430438,0.0985715252860334,0.14760341209126,0.128021122469704,0.12698869406269,0.148568140274863,0.146114007176224,0.128952000541602,0.12805497258141,0.100331731094713,0.136923701848216,0.100534831764945,0.112162345135739,0.116562859657437,0.138599282377632,0.13978403628732,0.115141154965811,0.158672398618915,0.10239658790874,0.175275878410399,0.121149549793514,0.111180691896283,0.104647620337147,0.151140748764471,0.137668404305734,0.116495159434026,0.149651343849435,0.143642949021732,0.105646198632455,0.0953726897298761,0.144556902037777,0.0886195924446551,0.090176697583102,0.135417371877327,0.0952542143389073,0.109640511813689,0.0890596438968249,0.147434161532733,0.174531175952881,0.149837519463814,0.136703676122131,0.150328346083542,0.118323065466116,0.128681199647959,0.172686344864938,0.146130932232076,0.107863380949157,0.131693859589737,0.118610791415612,0.10718637871505,0.120709498341345,0.137888430031819,0.125990115767382,0.158350822557714,0.0986223004535915,0.101381084557579,0.107998781395979,0.138853158215422,0.0985038250626227,0.103564416762575,0.0974883217114616,0.110605239997292,0.161194231940965
"CPR_332",0.159552501523255,0.0682249001421705,0.16872588179541,0.172432469027148,0.17282174531176,0.134621894252251,0.168861282242231,0.173160246428813,0.166965675986731,0.17818698801706,0.160601854986121,0.162395910906506,0.126345541940288,0.166847200595762,0.166305598808476,0.164223816938596,0.167930404170334,0.166424074199445,0.167507277774017,0.165984022747275,0.162751337079412,0.166373299031887,0.163106763252319,0.13089838196466,0.167118001489405,0.162632861688444,0.167270326992079,0.168387380678356,0.165594746462663,0.161871234175073,0.163039063028908,0.165493196127547,0.165290095457315,0.154068783426985,0.164156116715185,0.163716065263015,0.16324216369914,0.162971362805497,0.162869812470381,0.145843206282581,0.164409992552975,0.165493196127547,0.165967097691422,0.165290095457315,0.147264910974206,0.166424074199445,0.162277435515537,0.161803533951662,0.162751337079412,0.164900819172703,0.172313993636179,0.13448649380543,0.129933653781057,0.165543971295105,0.166661024981382,0.164731568614176,0.162480536185769,0.16645792431115,0.135485072100738,0.163986866156658,0.161651208448988,0.137871504975966,0.162175885180421,0.150091395301605,0.164308442217859,0.167693453388396,0.161837384063367,0.165408570848284,0.157047593257058,0.164765418725882,0.130526030735901,0.144743077652156,0.101465709836842,0.132353936767991,0.13221853632117,0.147112585471532,0.160855730823912,0.139056258885654,0.141544242095999,0.165459346015842,0.142915171620066,0.142238169385959,0.149075891950443,0.141104190643829,0.124365310405524,0.0966420689188274,0.141764267822084,0,0.130153679507142,0.135603547491707,0.137685329361587,0.0912260510459685,0.148652765554126,0.11891544242096,0.139682485952204,0.104783020783969,0.113093223207637,0.145860131338433,0.13915780922077,0.13638210006093,0.143067497122741,0.141645792431115,0.148720465777537,0.101939611400718,0.131219958025861,0.168421230790062,0.137228352853564,0.17673143321373,0.1639360909891,0.161211156996818,0.163343714034256,0.136280549725814,0.0970144201475865,0.137279128021122,0.139022408773949,0.144996953489947,0.16481619389344,0.142492045223749,0.103665967097691,0.159400176020581,0.160077178254688,0.0907013743145352,0.140274862907048,0.143727574300995,0.13404644235326,0.135349671653916,0.179134791144811,0.128952000541602,0.154576535102566,0.137431453523797,0.139648635840498,0.134266468079345,0.173363347099045,0.16298828786135,0.167676528332543,0.159789452305193,0.111299167287252,0.139580935617088,0.121792701915916,0.145877056394286,0.149820594407962,0.16664409992553,0.145064653713357,0.14873739083339,0.164528467943944,0.143626023965879,0.132252386432875,0.167439577550606,0.159637126802518,0.163411414257667,0.112890122537404
"CPR_334",0.144861553043125,0.135485072100738,0.160568004874416,0.169792160314129,0.167947329226186,0.138582357321779,0.161312707331934,0.173532597657572,0.161786608895809,0.17541127885722,0.146114007176224,0.155287387448379,0.136534425563604,0.162074334845305,0.164173041771038,0.154170333762101,0.156962967977794,0.160872655879764,0.162565161465033,0.156167490352718,0.154153408706249,0.154187258817954,0.156336740911245,0.1639360909891,0.164443842664681,0.156099790129307,0.160094103310541,0.160534154762711,0.153882607812606,0.154458059711597,0.15447498476745,0.15611671518516,0.155913614514928,0.140122537404373,0.158503148060389,0.153967233091869,0.155964389682486,0.16002640308713,0.158333897501862,0.130441405456638,0.158147721887482,0.156049014961749,0.156692167084151,0.160009478031277,0.138971633606391,0.164968519396114,0.151411549658114,0.155812064179812,0.154051858371133,0.155456638006905,0.169504434364633,0.127716471464356,0.125668539706181,0.156675242028299,0.156979893033647,0.154271884097218,0.155575113397874,0.163377564145962,0.135281971430506,0.154441134655744,0.152376277841717,0.138683907656895,0.153713357254079,0.132387786879697,0.15472886060524,0.165053144675377,0.154593460158419,0.161922009342631,0.146012456841108,0.159721752081782,0.0906844492586825,0.101685735562927,0.148686615665832,0.107609505111367,0.138717757768601,0.142881321508361,0.153645657030668,0.125042312639632,0.138362331595694,0.160923431047322,0.133877191794733,0.101922686344865,0.131880035204116,0.133284814839889,0.138582357321779,0.133335590007447,0.106797102430438,0.130153679507142,0,0.14420147586487,0.142796696229098,0.134621894252251,0.128241148195789,0.12944282716133,0.128850450206486,0.125363888700833,0.144099925529754,0.134689594475662,0.131981585539232,0.0976237221582831,0.126751743280753,0.13795613025523,0.128884300318191,0.138937783494686,0.125397738812538,0.166322523864329,0.128291923363347,0.176866833660551,0.154593460158419,0.152105476948074,0.154001083203575,0.146977185024711,0.14369372418929,0.101939611400718,0.134249543023492,0.131423058696094,0.156522916525625,0.140934940085302,0.134164917744229,0.136957551959921,0.144099925529754,0.133589465845237,0.138616207433485,0.137499153747207,0.11657978471329,0.144523051926071,0.175140477963577,0.142965946787624,0.121708076636653,0.147451086588586,0.0860977591226051,0.153357931081173,0.173871098774626,0.157572269988491,0.15637059102295,0.151631575384199,0.130695281294428,0.114768803737052,0.129747478166678,0.100856407826146,0.0916322523864329,0.165188545122199,0.108946584523729,0.14047796357728,0.15498273644303,0.104529144946178,0.1116038182926,0.154779635772798,0.151140748764471,0.154001083203575,0.147755737593934
"CPR_335",0.0713391104190644,0.135891273441202,0.152274727506601,0.173143321372961,0.167134926545258,0.0760612010019633,0.156032089905897,0.169335183806107,0.141713492654526,0.171383115564281,0.0750964728183603,0.108100331731095,0.0968620946449123,0.145352379662853,0.154458059711597,0.0882303161600433,0.0763320018956063,0.136872926680658,0.157352244262406,0.0786168844357186,0.13089838196466,0.0927831561844154,0.113550199715659,0.143896824859522,0.150971498205944,0.141104190643829,0.15081917270327,0.153696432198226,0.0887211427797712,0.135129645927832,0.116664409992553,0.0886872926680658,0.0855392322794665,0.0868763116918286,0.124483785796493,0.119981720939679,0.119947870827974,0.146791009410331,0.136466725340194,0.116292058763794,0.127344120235597,0.104122943605714,0.0855392322794665,0.136483650396046,0.0853869067767924,0.155151987001557,0.0915984022747275,0.124331460293819,0.103716742265249,0.0744533206959583,0.167879629002776,0.116478234378173,0.13247241215896,0.136432875228488,0.0753334236002979,0.119406269040688,0.121995802586149,0.152613228623654,0.0925969805700359,0.0927662311285627,0.0914460767720534,0.0808002166407149,0.101414934669284,0.0804617155236612,0.105070746733464,0.153679507142374,0.106797102430438,0.155253537336673,0.0838636517500508,0.154881186107914,0.139056258885654,0.165933247579717,0.152037776724663,0.11935549387313,0.082458872114278,0.159941777807867,0.0976914223816939,0.131981585539232,0.137685329361587,0.150768397535712,0.132590887549929,0.148398889716336,0.123349807054363,0.097843747884368,0.137871504975966,0.124703811522578,0.0985715252860334,0.135603547491707,0.14420147586487,0,0.15264707873536,0.116105883149414,0.127564145961682,0.155067361722294,0.152274727506601,0.122046577753707,0.116512084489879,0.0956265655676664,0.144269176088281,0.130999932299777,0.110672940220703,0.115716606864803,0.144929253266536,0.130441405456638,0.124145284679439,0.158943199512558,0.105510798185634,0.173481822490014,0.107812605781599,0.0957788910703405,0.0847776047660957,0.154085708482838,0.126362466996141,0.142728996005687,0.155981314738339,0.15315483041094,0.0856069325028773,0.0720838128765825,0.133894116850586,0.0756888497732043,0.0745717960869271,0.118492316024643,0.0746056461986325,0.103208990589669,0.102125787015097,0.156505991469772,0.175580529415747,0.155558188342022,0.168319680454945,0.162480536185769,0.160094103310541,0.113854850721007,0.170418387380678,0.143152122402004,0.0877902647078735,0.126413242163699,0.104055243382303,0.122554329429287,0.106526301536795,0.15907859995938,0.156522916525625,0.154525759935008,0.103327465980638,0.0900751472479859,0.0905659738677138,0.158655473563063,0.115225780245075,0.0822388463881931,0.0749102972039808,0.0957450409586352,0.158215422110893
"CPR_336",0.161092681605849,0.134181842800081,0.168607406404441,0.1755974544716,0.172804820255907,0.145030803601652,0.166339448920181,0.17351567260172,0.1689797576332,0.178914765418726,0.162615936632591,0.165391645792431,0.144743077652156,0.168455080901767,0.167168776656963,0.164139191659332,0.169064382912464,0.167354952271343,0.170503012659942,0.167219551824521,0.165273170401462,0.166694875093088,0.164071491435922,0.147264910974206,0.168590481348588,0.163766840430573,0.167185701712816,0.1670841513777,0.166390224087739,0.163140613364024,0.163834540653984,0.166627174869677,0.166864125651615,0.144776927763862,0.16386839076569,0.164240741994449,0.164646943334913,0.166373299031887,0.164951594340261,0.126531717554668,0.164359217385417,0.164799268837587,0.168048879561303,0.164765418725882,0.164646943334913,0.166847200595762,0.163919165933248,0.163648365039605,0.164223816938596,0.165831697244601,0.17168776656963,0.163919165933248,0.166305598808476,0.165154695010494,0.168607406404441,0.164409992552975,0.162869812470381,0.169013607744906,0.131778484869,0.164342292329565,0.163665290095457,0.152105476948074,0.163919165933248,0.150988423261797,0.163411414257667,0.169572134588044,0.163377564145962,0.168201205063977,0.143016721955182,0.1670841513777,0.140901089973597,0.14760341209126,0.146435583237425,0.135992823776318,0.149634418793582,0.0955080901766976,0.162869812470381,0.102413512964593,0.102193487238508,0.16689797576332,0.113550199715659,0.146080157064518,0.108845034188613,0.119186243314603,0.111519193013337,0.140156387516079,0.14760341209126,0.137685329361587,0.142796696229098,0.15264707873536,0,0.142830546340803,0.104055243382303,0.121538826078126,0.0968113194773543,0.128901225374044,0.146080157064518,0.130306005009817,0.0958804414054566,0.140054837180963,0.111366867510663,0.111265317175547,0.100264030871302,0.142881321508361,0.165560896350958,0.168438155845914,0.1655101211834,0.179287116647485,0.165408570848284,0.164443842664681,0.166881050707467,0.150649922144743,0.137922280143524,0.137566853970618,0.110435989438765,0.108794259021055,0.168928982465642,0.150328346083542,0.131812334980705,0.160838805768059,0.160534154762711,0.133030939002099,0.151191523932029,0.164934669284409,0.136602125787015,0.0816464694333491,0.177730011509038,0.103750592376955,0.149346692844086,0.10630627581071,0.138988558662244,0.140681064247512,0.175377428745515,0.165442420959989,0.167185701712816,0.159501726355697,0.14117189086724,0.143219822625415,0.140088687292668,0.143490623519058,0.149295917676528,0.168015029449597,0.146706384131068,0.13985173651073,0.166610249813824,0.147264910974206,0.136839076568953,0.167862703946923,0.157555344932638,0.163631439983752,0.140968790197008
"CPR_337",0.138023830478641,0.103902917879629,0.158401597725272,0.170909214000406,0.168624331460294,0.108151106898653,0.163648365039605,0.169639834811455,0.150886872926681,0.172398618915442,0.138430031819105,0.148314264437073,0.0984191997833593,0.1538487577009,0.159264775573759,0.141104190643829,0.144810777875567,0.151834676054431,0.158266197278451,0.143473698463205,0.147180285694943,0.145318529551148,0.145233904271884,0.12307900616072,0.15750456976508,0.149295917676528,0.158503148060389,0.160297203980773,0.144370726423397,0.148060388599282,0.143236747681267,0.143219822625415,0.143084422178593,0.130407555344933,0.150209870692573,0.147874212984903,0.146452508293277,0.15630289079954,0.15359488186311,0.126277841716878,0.152867104461445,0.148094238710988,0.14420147586487,0.154153408706249,0.134875770090041,0.163106763252319,0.14142576670503,0.144032225306344,0.143084422178593,0.143202897569562,0.170215286710446,0.133437140342563,0.138057680590346,0.15220702728319,0.144286101144134,0.146249407623045,0.147451086588586,0.160737255432943,0.1232651817751,0.145403154830411,0.141036490420418,0.122435854038318,0.142407419944486,0.129476677273035,0.144607677205335,0.158790874009884,0.14230586960937,0.159620201746666,0.134909620201747,0.157419944485817,0.128088822693115,0.146300182790603,0.13700832712748,0.125211563198159,0.115090379798253,0.158587773339652,0.14091801502945,0.127885722022883,0.133724866292059,0.156658316972446,0.126091666102498,0.143084422178593,0.130255229842258,0.123299031886805,0.129408977049624,0.0898381964660483,0.128021122469704,0.0912260510459685,0.134621894252251,0.116105883149414,0.142830546340803,0,0.122622029652698,0.109234310473225,0.135992823776318,0.0971667456502606,0.0913276013810846,0.126667118001489,0.137025252183332,0.131507683975357,0.122689729876109,0.125973190711529,0.139987136957552,0.103835217656218,0.135518922212443,0.16463001827906,0.131947735427527,0.174598876176291,0.143659874077584,0.142830546340803,0.141578092207704,0.137329903188681,0.0859792837316363,0.134943470313452,0.137499153747207,0.133691016180353,0.14369372418929,0.121064924514251,0.105832374246835,0.135637397603412,0.13776995464085,0.0872486629205876,0.120844898788166,0.125651614650328,0.13265858777334,0.144861553043125,0.177611536118069,0.135281971430506,0.161955859454336,0.149075891950443,0.137245277909417,0.12604089093494,0.17106153950308,0.152494753232686,0.143913749915375,0.144353801367545,0.0966759190305328,0.121538826078126,0.0931216573014691,0.151056123485207,0.141188815923093,0.160111028366394,0.1283088484192,0.123891408841649,0.141138040755534,0.145420079886264,0.132624737661634,0.14350754857491,0.136991402071627,0.141205740978945,0.131812334980705
"CPR_338",0.135332746598064,0.148026538487577,0.156692167084151,0.173431047322456,0.166508699478708,0.128241148195789,0.161803533951662,0.171653916457924,0.150091395301605,0.172923295646876,0.136009748832171,0.14829733938122,0.121928102362738,0.154170333762101,0.161177306885113,0.140342563130458,0.142593595558865,0.153036355019972,0.16072033037709,0.14237356983278,0.14811116376684,0.143812199580259,0.14602938189696,0.138091530702051,0.159383250964728,0.152190102227337,0.156929117866089,0.158621623451357,0.14211969399499,0.150412971362805,0.143490623519058,0.143778349468553,0.141815042989642,0.113837925665155,0.151445399769819,0.147721887482229,0.147112585471532,0.156590616749035,0.153239455690204,0.0967774693656489,0.152173177171485,0.145978606729402,0.142356644776928,0.155524338230316,0.142475120167897,0.163969941100806,0.140968790197008,0.146046306952813,0.142864396452508,0.14047796357728,0.169826010425834,0.149566718570171,0.157876920993839,0.149312842732381,0.143152122402004,0.143761424412701,0.147908063096608,0.161194231940965,0.114887279128021,0.143964525082933,0.140444113465574,0.130407555344933,0.142796696229098,0.127767246631914,0.144319951255839,0.160771105544648,0.1434398483515,0.158858574233295,0.118712341750728,0.15977252724934,0.127699546408503,0.160195653645657,0.157166068648027,0.12969670299912,0.127597996073387,0.1283088484192,0.14117189086724,0.0967943944215016,0.100534831764945,0.160263353869068,0.0898889716336064,0.14299979689933,0.101093358608083,0.101245684110758,0.10535847268296,0.132878613499425,0.12698869406269,0.148652765554126,0.128241148195789,0.127564145961682,0.104055243382303,0.122622029652698,0,0.112466996141087,0.0957281159027825,0.128190373028231,0.128545799201137,0.109217385417372,0.0931385823573218,0.120117121386501,0.0913614514927899,0.0944079615462731,0.116512084489879,0.132929388666983,0.153611806918963,0.165154695010494,0.145877056394286,0.176849908604698,0.144455351702661,0.141764267822084,0.141222666034798,0.151056123485207,0.132743213052603,0.139868661566583,0.10952203642272,0.100873332881999,0.142593595558865,0.125482364091801,0.134283393135197,0.1352481213188,0.135722022882676,0.131913885315822,0.125126937918895,0.149363617899939,0.125939340599824,0.122638954708551,0.1755974544716,0.11336402410128,0.160788030600501,0.124788436801841,0.142204319274254,0.129205876379392,0.172770970144201,0.154407284544039,0.141290366258209,0.145013878545799,0.123603682892154,0.120675648229639,0.12055717283867,0.143727574300995,0.132404711935549,0.159383250964728,0.123214406607542,0.113753300385891,0.14091801502945,0.149668268905287,0.120015571051384,0.141324216369914,0.132201611265317,0.140714914359217,0.155524338230316
"CPR_339",0.17793311217927,0.110368289215354,0.173126396317108,0.1790670909214,0.178440863854851,0.151377699546409,0.174514250897028,0.178610114413378,0.173938798998037,0.181098097623722,0.178136212849502,0.175495904136484,0.132506262270666,0.172804820255907,0.173989574165595,0.177391510391984,0.186547965608287,0.173092546205402,0.173227946652224,0.184533883961817,0.169352108861959,0.180624196059847,0.175055852684314,0.146977185024711,0.171958567463273,0.169910635705098,0.173701848216099,0.17376954843951,0.180217994719383,0.170841513776995,0.17238169385959,0.180793446618374,0.18323065466116,0.14489540315483,0.172923295646876,0.171230790061607,0.171535441066956,0.171535441066956,0.172449394083,0.110876040890935,0.1740234242773,0.176494482431792,0.184043057342089,0.172567869473969,0.171772391848893,0.172720194976643,0.175478979080631,0.168438155845914,0.173346422043193,0.184703134520344,0.17603750592377,0.157538419876786,0.158807799065737,0.171196939949902,0.18663259088755,0.173058696093697,0.170435312436531,0.173464897434162,0.140427188409722,0.179693317987949,0.175022002572608,0.161126531717555,0.174395775506059,0.162819037302823,0.175715929862569,0.175005077516756,0.17585133030939,0.170723038386027,0.163106763252319,0.170012186040214,0.128596574368695,0.138548507210074,0.143304447904678,0.136720601177984,0.155202762169115,0.12301130593731,0.175952880644506,0.105443097962223,0.111553043125042,0.173617222936836,0.115936632590888,0.140884164917744,0.126497867442963,0.133217114616478,0.111874619186243,0.118610791415612,0.148568140274863,0.11891544242096,0.12944282716133,0.155067361722294,0.121538826078126,0.109234310473225,0.112466996141087,0,0.115310405524338,0.123468282445332,0.118746191862433,0.144506126870219,0.114921129239726,0.133707941236206,0.128918150429896,0.125330038589127,0.106272425699005,0.111756143795275,0.159687901970077,0.174311150226796,0.16254823640918,0.18316295443775,0.173718773271952,0.178474713966556,0.179591767652833,0.135332746598064,0.118576941303906,0.139716336063909,0.118441540857085,0.108472682959854,0.1841107575655,0.157589195044344,0.119778620269447,0.173752623383657,0.176934533883962,0.127394895403155,0.155812064179812,0.161701983616546,0.151614650328346,0.128410398754316,0.184313858235732,0.112703946923025,0.149735969128698,0.116478234378173,0.133623315956943,0.143541398686616,0.180471870557173,0.168505856069325,0.183992282174531,0.167710378444249,0.122808205267077,0.137346828244533,0.126904068783427,0.138497732042516,0.137736104529145,0.172466319138853,0.14899126667118,0.156184415408571,0.179287116647485,0.133301739895742,0.147247985918354,0.183992282174531,0.175648229639158,0.17610520614718,0.135028095592715
